index,filename,asr,l2_distortion,linf_distortion,lpips,queries,ssim,psnr,orig_class,adv_class,total_time_seconds
0,images/ILSVRC2012_val_00000089.JPEG,True,19.755435943603516,0.6764601469039917,0.1204979196190834,4187,0.8733123,25.8624402079375,487,761,3333.3
1,images/ILSVRC2012_val_00000118.JPEG,True,14.752925872802734,0.30622804164886475,0.058827415108680725,4014,0.9545838,28.39860947890973,646,506,3333.3
2,images/ILSVRC2012_val_00000119.JPEG,True,10.107681274414062,0.25827479362487793,0.035265419632196426,4013,0.93012077,31.683142158007136,851,886,3333.3
3,images/ILSVRC2012_val_00000143.JPEG,True,15.34424877166748,0.6991361379623413,0.2070445716381073,4223,0.8677735,28.05726007394304,771,549,3333.3
4,images/ILSVRC2012_val_00000149.JPEG,True,25.66834831237793,0.5860405564308167,0.27630963921546936,4014,0.6640529,23.58821381577141,590,800,3333.3
5,images/ILSVRC2012_val_00000158.JPEG,True,13.401300430297852,0.5215686559677124,0.1105966866016388,4147,0.9325628,29.233233577939508,763,740,3333.3
6,images/ILSVRC2012_val_00000160.JPEG,True,19.216888427734375,0.5298013687133789,0.1991678923368454,4089,0.9016743,26.102511678588684,646,912,3333.3
7,images/ILSVRC2012_val_00000168.JPEG,True,1.7654367685317993,0.06940805912017822,0.0016889951657503843,4032,0.99404144,46.83912948045109,666,659,3333.3
8,images/ILSVRC2012_val_00000187.JPEG,True,9.663942337036133,0.25345438718795776,0.05752580985426903,4027,0.89007765,32.0730858843675,867,864,3333.3
9,images/ILSVRC2012_val_00000194.JPEG,True,8.442037582397461,0.29123038053512573,0.076722152531147,4042,0.93571264,33.2472272608824,771,707,3333.3
10,images/ILSVRC2012_val_00000232.JPEG,True,1.293766975402832,0.04131695255637169,0.0005565749597735703,4063,0.9954352,49.53905168912047,819,546,3333.3
11,images/ILSVRC2012_val_00000244.JPEG,True,0.6245755553245544,0.0509808249771595,0.00048490564222447574,4045,0.9995093,55.86447280360977,862,650,3333.3
