index,filename,asr,l2_distortion,linf_distortion,lpips,queries,ssim,psnr,orig_class,adv_class,total_time_seconds
0,images/ILSVRC2012_val_00000089.JPEG,True,25.862539291381836,0.860849916934967,0.1734815090894699,4211,0.8332661,23.52274985460291,487,761,19677.3
1,images/ILSVRC2012_val_00000118.JPEG,True,16.154586791992188,0.3866751194000244,0.0643361508846283,4015,0.94685006,27.61025575345897,646,506,19677.3
2,images/ILSVRC2012_val_00000119.JPEG,True,11.027496337890625,0.34645336866378784,0.039874445647001266,4027,0.92405254,30.926634475427992,851,886,19677.3
3,images/ILSVRC2012_val_00000143.JPEG,True,12.632314682006836,0.47369199991226196,0.16012586653232574,4028,0.8918538,29.746514480837313,771,549,19677.3
4,images/ILSVRC2012_val_00000149.JPEG,True,29.680376052856445,0.6824228167533875,0.3162972033023834,4012,0.62579536,22.326784902654964,590,800,19677.3
5,images/ILSVRC2012_val_00000158.JPEG,True,18.95274543762207,0.95686274766922,0.18233095109462738,4034,0.88141495,26.222730417383566,763,740,19677.3
6,images/ILSVRC2012_val_00000160.JPEG,True,25.682680130004883,0.8073632717132568,0.2652145326137543,4135,0.8506406,23.583365896395854,646,912,19677.3
7,images/ILSVRC2012_val_00000168.JPEG,True,1.587565541267395,0.05348622798919678,0.0014315731823444366,4029,0.99507946,47.761539790838484,666,659,19677.3
8,images/ILSVRC2012_val_00000187.JPEG,True,10.202068328857422,0.3339393734931946,0.06939748674631119,4012,0.88151056,31.602408186761735,867,864,19677.3
9,images/ILSVRC2012_val_00000194.JPEG,True,8.825851440429688,0.277471661567688,0.07573117315769196,4044,0.9316645,32.86104046057672,771,707,19677.3
10,images/ILSVRC2012_val_00000232.JPEG,True,1.082233190536499,0.03745877742767334,0.00040016110870055854,4077,0.9964734,51.08975592967259,819,546,19677.3
11,images/ILSVRC2012_val_00000244.JPEG,True,0.785689651966095,0.05517237260937691,0.0008495085639879107,4004,0.999326,53.87115184682253,862,587,19677.3
12,images/ILSVRC2012_val_00000257.JPEG,True,11.501431465148926,0.4714115262031555,0.10104846954345703,4059,0.91770273,30.561134650637936,487,707,19677.3
13,images/ILSVRC2012_val_00000265.JPEG,True,0.3697414696216583,0.010994970798492432,3.6545876355376095e-05,4038,0.9997671,60.41820980689464,507,695,19677.3
14,images/ILSVRC2012_val_00000268.JPEG,True,4.578842639923096,0.12301023304462433,0.012675585225224495,4056,0.9847793,38.56105842814645,413,652,19677.3
15,images/ILSVRC2012_val_00000271.JPEG,True,8.921968460083008,0.40161073207855225,0.06099734455347061,4028,0.940623,32.76695920051433,821,442,19677.3
16,images/ILSVRC2012_val_00000275.JPEG,True,4.324466228485107,0.10545176267623901,0.006846664473414421,4042,0.96985036,39.057522825085876,761,778,19677.3
17,images/ILSVRC2012_val_00000289.JPEG,True,9.840327262878418,0.4798036515712738,0.0852232426404953,4028,0.93769723,31.91598192555796,403,642,19677.3
18,images/ILSVRC2012_val_00000290.JPEG,True,1.6644010543823242,0.07322023063898087,0.0007958067581057549,4030,0.9974258,47.35101313272901,826,531,19677.3
19,images/ILSVRC2012_val_00000296.JPEG,True,3.8312618732452393,0.13076770305633545,0.020224224776029587,4072,0.9940872,40.10933586929439,718,498,19677.3
20,images/ILSVRC2012_val_00000366.JPEG,True,8.774969100952148,0.41379618644714355,0.06642162799835205,4204,0.9392264,32.911260690608586,465,613,19677.3
21,images/ILSVRC2012_val_00000369.JPEG,True,0.8132355809211731,0.03475150465965271,0.0004539728397503495,4034,0.9993375,53.57184529811139,744,657,19677.3
22,images/ILSVRC2012_val_00000392.JPEG,True,9.098627090454102,0.37271982431411743,0.08063170313835144,4027,0.95599604,32.596655829848984,471,856,19677.3
23,images/ILSVRC2012_val_00000403.JPEG,True,18.08632469177246,0.4595680236816406,0.10329478234052658,4026,0.8977024,26.62916628958149,510,645,19677.3
24,images/ILSVRC2012_val_00000452.JPEG,True,11.617010116577148,0.34056830406188965,0.04147103428840637,4042,0.9120267,30.47428534536595,734,569,19677.3
25,images/ILSVRC2012_val_00000459.JPEG,True,14.073752403259277,0.4077099561691284,0.08177442848682404,4042,0.89546484,28.807974964960444,414,790,19677.3
26,images/ILSVRC2012_val_00000468.JPEG,True,1.6882113218307495,0.09489607810974121,0.0022891107946634293,4028,0.9940621,47.227636758587025,657,744,19677.3
27,images/ILSVRC2012_val_00000469.JPEG,True,1.7684953212738037,0.05241265892982483,0.0011924488935619593,4210,0.9975377,46.824094298815886,889,645,19677.3
28,images/ILSVRC2012_val_00000473.JPEG,True,0.216239795088768,0.00993908941745758,1.3988616046844982e-05,4106,0.99996567,65.07746022470477,758,473,19677.3
29,images/ILSVRC2012_val_00000475.JPEG,True,19.82550621032715,0.5502923727035522,0.12025994807481766,4028,0.90371186,25.83168731460689,888,971,19677.3
30,images/ILSVRC2012_val_00000504.JPEG,True,21.74919319152832,0.5878626108169556,0.12566378712654114,4214,0.87985086,25.02730963546663,540,645,19677.3
31,images/ILSVRC2012_val_00000508.JPEG,True,10.238391876220703,0.501157820224762,0.06197119131684303,4029,0.9227019,31.571537450226963,801,843,19677.3
32,images/ILSVRC2012_val_00000515.JPEG,True,1.3767495155334473,0.04757779836654663,0.0019549308344721794,4059,0.9977352,48.99907424495141,744,657,19677.3
33,images/ILSVRC2012_val_00000534.JPEG,True,1.8799737691879272,0.061375558376312256,0.000668735709041357,4017,0.9976947,46.293137126288215,926,521,19677.3
34,images/ILSVRC2012_val_00000535.JPEG,True,10.29749584197998,0.5292754173278809,0.04198674485087395,4012,0.92901057,31.521540122768386,830,865,19677.3
35,images/ILSVRC2012_val_00000544.JPEG,True,16.43928337097168,0.7549163699150085,0.10580404102802277,4029,0.92407924,27.458515480805985,820,603,19677.3
36,images/ILSVRC2012_val_00000549.JPEG,True,2.050494909286499,0.12007519602775574,0.0049294657073915005,4028,0.99082595,45.538998231651135,485,541,19677.3
37,images/ILSVRC2012_val_00000559.JPEG,True,12.682150840759277,0.38473233580589294,0.0979759693145752,4136,0.93237376,29.712314189310106,812,540,19677.3
38,images/ILSVRC2012_val_00000575.JPEG,True,2.4791674613952637,0.07490032911300659,0.0022373427636921406,4029,0.9873497,43.89005603433226,600,517,19677.3
39,images/ILSVRC2012_val_00000589.JPEG,True,1.3221126794815063,0.06310015916824341,0.0004713563248515129,4214,0.99817413,49.350803705708266,845,720,19677.3
40,images/ILSVRC2012_val_00000595.JPEG,True,4.328302383422852,0.1365954428911209,0.01905635930597782,4042,0.99323463,39.0498209629639,833,758,19677.3
41,images/ILSVRC2012_val_00000596.JPEG,True,5.580332279205322,0.20217527449131012,0.014242035336792469,4057,0.9890682,36.84297144646025,471,856,19677.3
42,images/ILSVRC2012_val_00000621.JPEG,True,3.1529102325439453,0.12388163805007935,0.005733161699026823,4058,0.9932315,41.80194034769845,657,744,19677.3
43,images/ILSVRC2012_val_00000623.JPEG,True,4.423749923706055,0.23299884796142578,0.02832740731537342,4029,0.9830723,38.86036112632506,833,510,19677.3
44,images/ILSVRC2012_val_00000631.JPEG,True,6.084239959716797,0.19263136386871338,0.03441653400659561,4073,0.9784732,36.09204608865481,404,895,19677.3
45,images/ILSVRC2012_val_00000636.JPEG,True,7.567158222198486,0.20928430557250977,0.06387224048376083,4220,0.958457,34.19751659640503,600,611,19677.3
46,images/ILSVRC2012_val_00000659.JPEG,True,1.0844709873199463,0.05135279893875122,0.0005809140857309103,4166,0.99872655,51.07181420135659,803,920,19677.3
47,images/ILSVRC2012_val_00000664.JPEG,True,1.411969780921936,0.03251072019338608,0.0004492667503654957,4046,0.9989473,48.779665230997054,536,694,19677.3
48,images/ILSVRC2012_val_00000667.JPEG,True,0.43732893466949463,0.016774117946624756,6.03983316977974e-05,4165,0.999855,58.96000878319573,473,677,19677.3
49,images/ILSVRC2012_val_00000700.JPEG,True,8.277716636657715,0.40700721740722656,0.01896917074918747,4013,0.9562499,33.417961777331236,657,812,19677.3
50,images/ILSVRC2012_val_00000707.JPEG,True,0.19911731779575348,0.005577772855758667,1.08876511148992e-05,4115,0.9999828,65.79399222953873,886,454,19677.3
51,images/ILSVRC2012_val_00000718.JPEG,True,16.705514907836914,0.45174598693847656,0.10556232929229736,4013,0.87255543,27.318975503572254,521,828,19677.3
52,images/ILSVRC2012_val_00000730.JPEG,True,1.348110318183899,0.05852627381682396,0.0013458445901051164,4013,0.99710083,49.18166459330294,461,524,19677.3
53,images/ILSVRC2012_val_00000765.JPEG,True,18.85169792175293,0.6391515135765076,0.13347916305065155,4142,0.8866439,26.26916292703863,732,569,19677.3
54,images/ILSVRC2012_val_00000784.JPEG,True,12.7969331741333,0.46550658345222473,0.06430202722549438,4043,0.9222571,29.63405488811846,867,864,19677.3
55,images/ILSVRC2012_val_00000790.JPEG,True,2.4685065746307373,0.10552127659320831,0.002561866072937846,4015,0.9969516,43.9274870831352,413,764,19677.3
56,images/ILSVRC2012_val_00000823.JPEG,True,1.1568034887313843,0.04121434688568115,0.0010892687132582068,4103,0.99811643,50.51098149610329,524,461,19677.3
57,images/ILSVRC2012_val_00000835.JPEG,True,1.9998661279678345,0.06176096200942993,0.0014032835606485605,4195,0.9972541,45.756154292829564,590,754,19677.3
58,images/ILSVRC2012_val_00000852.JPEG,True,26.584096908569336,0.7683714628219604,0.14632603526115417,4043,0.8916948,23.28373426521337,581,971,19677.3
59,images/ILSVRC2012_val_00000868.JPEG,True,16.026460647583008,0.6392157077789307,0.14110788702964783,4043,0.8668752,27.67942087970774,628,832,19677.3
60,images/ILSVRC2012_val_00000887.JPEG,True,1.2907863855361938,0.040178388357162476,0.0025683557614684105,4029,0.99548244,49.55908511673974,902,684,19677.3
61,images/ILSVRC2012_val_00000894.JPEG,True,0.7266281843185425,0.02129310369491577,0.0003199019702151418,4201,0.99931145,54.54992773939564,764,413,19677.3
62,images/ILSVRC2012_val_00000917.JPEG,True,1.3170415163040161,0.13606737554073334,0.001009458675980568,4058,0.99664956,49.38418336378889,447,978,19677.3
63,images/ILSVRC2012_val_00000951.JPEG,True,13.838526725769043,0.3550208806991577,0.15716154873371124,4013,0.8424926,28.954375653322305,888,821,19677.3
64,images/ILSVRC2012_val_00000966.JPEG,True,14.214701652526855,0.39230605959892273,0.12595504522323608,4044,0.844553,28.721417678268757,780,871,19677.3
65,images/ILSVRC2012_val_00000998.JPEG,True,4.1849141120910645,0.1180630624294281,0.016870301216840744,4042,0.99273866,39.342442002234066,847,586,19677.3
66,images/ILSVRC2012_val_00000999.JPEG,True,1.9566013813018799,0.06586748361587524,0.0010798489674925804,4029,0.9966262,45.946125542254414,633,446,19677.3
67,images/ILSVRC2012_val_00001008.JPEG,True,3.354964017868042,0.08811390399932861,0.002457844093441963,4014,0.987065,41.26241573892408,862,645,19677.3
68,images/ILSVRC2012_val_00001016.JPEG,True,16.557552337646484,0.4505927562713623,0.09898462891578674,4013,0.90490466,27.39625026811504,688,800,19677.3
69,images/ILSVRC2012_val_00001043.JPEG,True,0.9980923533439636,0.02382001280784607,0.00030385435093194246,4023,0.9991111,51.792758356403965,615,465,19677.3
70,images/ILSVRC2012_val_00001094.JPEG,True,6.083217620849609,0.2465159296989441,0.021602461114525795,4182,0.9692466,36.09350529399332,489,387,19677.3
71,images/ILSVRC2012_val_00001106.JPEG,True,22.502704620361328,0.7173007130622864,0.23936335742473602,4028,0.78122133,24.731478733654097,628,832,19677.3
72,images/ILSVRC2012_val_00001110.JPEG,True,9.484845161437988,0.3881951868534088,0.10468532145023346,4014,0.96637774,32.235568311971555,587,696,19677.3
73,images/ILSVRC2012_val_00001111.JPEG,True,7.000161170959473,0.15517984330654144,0.16854700446128845,4013,0.8703802,34.87401238890284,724,978,19677.3
