filename,label
adv_0_IMAGENET_3599_resnet50.png,761
adv_1_IMAGENET_3599_resnet50.png,506
adv_2_IMAGENET_3599_resnet50.png,851
adv_3_IMAGENET_3599_resnet50.png,549
adv_4_IMAGENET_3599_resnet50.png,800
adv_5_IMAGENET_3599_resnet50.png,740
adv_6_IMAGENET_3599_resnet50.png,703
adv_7_IMAGENET_3599_resnet50.png,659
adv_8_IMAGENET_3599_resnet50.png,864
adv_9_IMAGENET_3599_resnet50.png,707
adv_10_IMAGENET_3599_resnet50.png,819
adv_11_IMAGENET_3599_resnet50.png,862
adv_12_IMAGENET_3599_resnet50.png,761
adv_13_IMAGENET_3599_resnet50.png,507
adv_14_IMAGENET_3599_resnet50.png,652
adv_15_IMAGENET_3599_resnet50.png,442
adv_16_IMAGENET_3599_resnet50.png,778
adv_17_IMAGENET_3599_resnet50.png,724
adv_18_IMAGENET_3599_resnet50.png,531
adv_19_IMAGENET_3599_resnet50.png,718
adv_20_IMAGENET_3599_resnet50.png,613
adv_21_IMAGENET_3599_resnet50.png,744
adv_22_IMAGENET_3599_resnet50.png,730
adv_23_IMAGENET_3599_resnet50.png,645
adv_24_IMAGENET_3599_resnet50.png,569
adv_25_IMAGENET_3599_resnet50.png,797
adv_26_IMAGENET_3599_resnet50.png,657
adv_27_IMAGENET_3599_resnet50.png,889
adv_28_IMAGENET_3599_resnet50.png,473
adv_29_IMAGENET_3599_resnet50.png,971
adv_30_IMAGENET_3599_resnet50.png,645
adv_31_IMAGENET_3599_resnet50.png,973
adv_32_IMAGENET_3599_resnet50.png,657
adv_33_IMAGENET_3599_resnet50.png,926
adv_34_IMAGENET_3599_resnet50.png,865
adv_35_IMAGENET_3599_resnet50.png,603
adv_36_IMAGENET_3599_resnet50.png,485
adv_37_IMAGENET_3599_resnet50.png,540
adv_38_IMAGENET_3599_resnet50.png,517
adv_39_IMAGENET_3599_resnet50.png,845
adv_40_IMAGENET_3599_resnet50.png,758
adv_41_IMAGENET_3599_resnet50.png,856
adv_42_IMAGENET_3599_resnet50.png,657
adv_43_IMAGENET_3599_resnet50.png,510
adv_44_IMAGENET_3599_resnet50.png,865
adv_45_IMAGENET_3599_resnet50.png,611
adv_46_IMAGENET_3599_resnet50.png,803
adv_47_IMAGENET_3599_resnet50.png,536
adv_48_IMAGENET_3599_resnet50.png,473
adv_49_IMAGENET_3599_resnet50.png,812
adv_50_IMAGENET_3599_resnet50.png,886
adv_51_IMAGENET_3599_resnet50.png,828
adv_52_IMAGENET_3599_resnet50.png,461
adv_53_IMAGENET_3599_resnet50.png,478
adv_54_IMAGENET_3599_resnet50.png,864
adv_55_IMAGENET_3599_resnet50.png,889
adv_56_IMAGENET_3599_resnet50.png,461
adv_57_IMAGENET_3599_resnet50.png,754
adv_58_IMAGENET_3599_resnet50.png,971
adv_59_IMAGENET_3599_resnet50.png,832
adv_60_IMAGENET_3599_resnet50.png,902
adv_61_IMAGENET_3599_resnet50.png,413
adv_62_IMAGENET_3599_resnet50.png,978
adv_63_IMAGENET_3599_resnet50.png,705
adv_64_IMAGENET_3599_resnet50.png,780
adv_65_IMAGENET_3599_resnet50.png,847
adv_66_IMAGENET_3599_resnet50.png,721
adv_67_IMAGENET_3599_resnet50.png,645
adv_68_IMAGENET_3599_resnet50.png,800
adv_69_IMAGENET_3599_resnet50.png,615
adv_70_IMAGENET_3599_resnet50.png,387
adv_71_IMAGENET_3599_resnet50.png,832
adv_72_IMAGENET_3599_resnet50.png,696
adv_73_IMAGENET_3599_resnet50.png,780
adv_74_IMAGENET_3599_resnet50.png,468
adv_75_IMAGENET_3599_resnet50.png,877
adv_76_IMAGENET_3599_resnet50.png,800
adv_77_IMAGENET_3599_resnet50.png,892
adv_78_IMAGENET_3599_resnet50.png,611
adv_79_IMAGENET_3599_resnet50.png,652
adv_80_IMAGENET_3599_resnet50.png,450
adv_81_IMAGENET_3599_resnet50.png,509
adv_82_IMAGENET_3599_resnet50.png,577
adv_83_IMAGENET_3599_resnet50.png,450
adv_84_IMAGENET_3599_resnet50.png,732
adv_85_IMAGENET_3599_resnet50.png,523
adv_86_IMAGENET_3599_resnet50.png,623
adv_87_IMAGENET_3599_resnet50.png,0
adv_88_IMAGENET_3599_resnet50.png,536
adv_89_IMAGENET_3599_resnet50.png,839
adv_90_IMAGENET_3599_resnet50.png,485
adv_91_IMAGENET_3599_resnet50.png,701
adv_92_IMAGENET_3599_resnet50.png,949
adv_93_IMAGENET_3599_resnet50.png,695
adv_94_IMAGENET_3599_resnet50.png,563
adv_95_IMAGENET_3599_resnet50.png,598
adv_96_IMAGENET_3599_resnet50.png,723
adv_97_IMAGENET_3599_resnet50.png,487
adv_98_IMAGENET_3599_resnet50.png,908
adv_99_IMAGENET_3599_resnet50.png,744
