index,filename,asr,l2_distortion,queries,ssim,psnr,orig_class,adv_class,total_time_seconds
0,images/ILSVRC2012_val_00000089.JPEG,True,28.995012283325195,4211,0.8131632,22.52970744125356,487,531,651.3
1,images/ILSVRC2012_val_00000118.JPEG,True,15.427062034606934,4221,0.95026845,28.01050873526204,646,506,651.3
2,images/ILSVRC2012_val_00000119.JPEG,True,9.109619140625,4026,0.9395649,32.58616887285965,851,480,651.3
3,images/ILSVRC2012_val_00000143.JPEG,True,12.23902702331543,4013,0.8935147,30.021234495462995,771,549,651.3
4,images/ILSVRC2012_val_00000149.JPEG,True,26.067367553710938,4029,0.65676236,23.454229339139786,590,800,651.3
5,images/ILSVRC2012_val_00000158.JPEG,True,17.682170867919922,4024,0.8983442,26.825461225141332,763,613,651.3
6,images/ILSVRC2012_val_00000160.JPEG,True,25.801197052001953,4109,0.8474145,23.5433760987644,646,912,651.3
7,images/ILSVRC2012_val_00000168.JPEG,True,1.5439825057983398,4028,0.995121,48.00332514792804,666,659,651.3
8,images/ILSVRC2012_val_00000187.JPEG,True,10.435591697692871,4012,0.8803597,31.40583136037901,867,864,651.3
9,images/ILSVRC2012_val_00000194.JPEG,True,10.608760833740234,4027,0.9104297,31.26287952754815,771,707,651.3
10,images/ILSVRC2012_val_00000232.JPEG,True,1.1436086893081665,4028,0.9963949,50.610623615757234,819,546,651.3
11,images/ILSVRC2012_val_00000244.JPEG,True,0.7908989191055298,4058,0.9993789,53.8137531155456,862,587,651.3
12,images/ILSVRC2012_val_00000257.JPEG,True,9.433394432067871,4043,0.92852473,32.28281349684159,487,761,651.3
13,images/ILSVRC2012_val_00000265.JPEG,True,0.35978108644485474,4143,0.9997758,60.655406058873815,507,695,651.3
14,images/ILSVRC2012_val_00000268.JPEG,True,4.282921314239502,4089,0.98711544,39.14137123236264,413,652,651.3
15,images/ILSVRC2012_val_00000271.JPEG,True,8.341277122497559,4013,0.9450938,33.35152224579193,821,442,651.3
16,images/ILSVRC2012_val_00000275.JPEG,True,2.9476916790008545,4072,0.98442155,42.38653143780266,761,941,651.3
17,images/ILSVRC2012_val_00000289.JPEG,True,10.574909210205078,4013,0.9340139,31.290640078084767,403,642,651.3
18,images/ILSVRC2012_val_00000290.JPEG,True,1.5903143882751465,4017,0.9975831,47.74651263133152,826,531,651.3
19,images/ILSVRC2012_val_00000296.JPEG,True,5.569347858428955,4057,0.9876358,36.8600861057669,718,829,651.3
20,images/ILSVRC2012_val_00000366.JPEG,True,8.308680534362793,4013,0.94283104,33.38553163869193,465,613,651.3
21,images/ILSVRC2012_val_00000369.JPEG,True,0.8905537128448486,4009,0.9992836,52.782970562324735,744,657,651.3
22,images/ILSVRC2012_val_00000392.JPEG,True,9.762664794921875,4029,0.95060277,31.98480497236803,471,730,651.3
23,images/ILSVRC2012_val_00000403.JPEG,True,14.146926879882812,4058,0.92929363,28.76293080741449,510,843,651.3
24,images/ILSVRC2012_val_00000452.JPEG,True,9.616168022155762,4044,0.9333777,32.116131850842805,734,569,651.3
25,images/ILSVRC2012_val_00000459.JPEG,True,13.784444808959961,4042,0.9002275,28.98838716857363,414,790,651.3
26,images/ILSVRC2012_val_00000468.JPEG,True,2.4355998039245605,4012,0.988528,44.044054734732896,657,744,651.3
27,images/ILSVRC2012_val_00000469.JPEG,True,1.561394453048706,4180,0.997937,47.905919895949054,889,645,651.3
28,images/ILSVRC2012_val_00000473.JPEG,True,0.20899711549282074,4060,0.99996775,65.3733668764325,758,473,651.3
29,images/ILSVRC2012_val_00000475.JPEG,True,20.869462966918945,4012,0.8953929,25.38594752012223,888,971,651.3
30,images/ILSVRC2012_val_00000504.JPEG,True,22.45973014831543,4214,0.8744561,24.74808210747724,540,832,651.3
31,images/ILSVRC2012_val_00000508.JPEG,True,1.8716566562652588,4074,0.996212,46.33164947474307,801,973,651.3
32,images/ILSVRC2012_val_00000515.JPEG,True,1.4814711809158325,4057,0.99729747,48.36230887499356,744,657,651.3
33,images/ILSVRC2012_val_00000534.JPEG,True,1.5247129201889038,4159,0.99848604,48.11241124777985,926,521,651.3
34,images/ILSVRC2012_val_00000535.JPEG,True,9.7715482711792,4013,0.9304874,31.976905434583777,830,865,651.3
35,images/ILSVRC2012_val_00000544.JPEG,True,16.349430084228516,4013,0.9206943,27.50612039648281,820,856,651.3
36,images/ILSVRC2012_val_00000549.JPEG,True,2.016540050506592,4027,0.9917519,45.684036267418364,485,541,651.3
37,images/ILSVRC2012_val_00000559.JPEG,True,15.8668212890625,4089,0.9150787,27.7663744866355,812,800,651.3
38,images/ILSVRC2012_val_00000575.JPEG,True,2.3798863887786865,4004,0.9886847,44.245048284339305,600,517,651.3
39,images/ILSVRC2012_val_00000589.JPEG,True,1.1984825134277344,4172,0.99847823,50.20353867410273,845,720,651.3
40,images/ILSVRC2012_val_00000595.JPEG,True,4.518160343170166,4043,0.99270517,38.676940183617,833,758,651.3
41,images/ILSVRC2012_val_00000596.JPEG,True,6.328135013580322,4027,0.98659426,35.750657627689066,471,856,651.3
42,images/ILSVRC2012_val_00000621.JPEG,True,3.152656078338623,4045,0.9937367,41.802640818625925,657,744,651.3
43,images/ILSVRC2012_val_00000623.JPEG,True,2.9851131439208984,4057,0.9910975,42.27695684734585,833,460,651.3
44,images/ILSVRC2012_val_00000631.JPEG,True,17.34694480895996,4027,0.9063971,26.991713181696696,404,865,651.3
45,images/ILSVRC2012_val_00000636.JPEG,True,4.419452667236328,4057,0.97907275,38.86880288997114,600,677,651.3
46,images/ILSVRC2012_val_00000659.JPEG,True,1.2076088190078735,4184,0.99835783,50.13764785207623,803,920,651.3
47,images/ILSVRC2012_val_00000664.JPEG,True,1.5471590757369995,4029,0.9986956,47.98547397711835,536,694,651.3
48,images/ILSVRC2012_val_00000667.JPEG,True,0.47591426968574524,4202,0.9998142,58.22559812348554,473,677,651.3
49,images/ILSVRC2012_val_00000700.JPEG,True,8.405951499938965,4028,0.95527273,33.28443502223879,657,812,651.3
50,images/ILSVRC2012_val_00000707.JPEG,True,0.19327448308467865,4114,0.999985,66.05268246734184,886,454,651.3
51,images/ILSVRC2012_val_00000718.JPEG,True,14.961119651794434,4044,0.8877894,28.276890675733814,521,828,651.3
52,images/ILSVRC2012_val_00000730.JPEG,True,1.159427285194397,4043,0.9977696,50.49130253268928,461,524,651.3
53,images/ILSVRC2012_val_00000765.JPEG,True,22.63848114013672,4076,0.85605836,24.679226963862895,732,786,651.3
54,images/ILSVRC2012_val_00000784.JPEG,True,12.76941204071045,4058,0.9195253,29.65275486084075,867,864,651.3
55,images/ILSVRC2012_val_00000790.JPEG,True,3.8577961921691895,4026,0.992935,40.04938749973747,413,764,651.3
56,images/ILSVRC2012_val_00000823.JPEG,True,3.256964921951294,4059,0.9866154,41.51991112210938,524,406,651.3
57,images/ILSVRC2012_val_00000835.JPEG,True,1.6313490867614746,4020,0.99821615,47.52523528320516,590,754,651.3
58,images/ILSVRC2012_val_00000852.JPEG,True,25.930347442626953,4044,0.8945212,23.500006385587625,581,971,651.3
59,images/ILSVRC2012_val_00000868.JPEG,True,16.36944580078125,4014,0.8656184,27.49549351500721,628,832,651.3
60,images/ILSVRC2012_val_00000887.JPEG,True,1.0294756889343262,4033,0.99705863,51.523850980588605,902,587,651.3
61,images/ILSVRC2012_val_00000894.JPEG,True,0.6930131316184998,4014,0.9993625,54.96134336944994,764,413,651.3
62,images/ILSVRC2012_val_00000917.JPEG,True,1.9659767150878906,4056,0.99329895,45.904605320388406,447,978,651.3
63,images/ILSVRC2012_val_00000951.JPEG,True,15.663426399230957,4013,0.8151071,27.87843711678783,888,318,651.3
64,images/ILSVRC2012_val_00000966.JPEG,True,14.09272575378418,4029,0.8492097,28.796272661184005,780,871,651.3
65,images/ILSVRC2012_val_00000998.JPEG,True,4.205350399017334,4042,0.9927345,39.30012969049815,847,586,651.3
66,images/ILSVRC2012_val_00000999.JPEG,True,1.743708848953247,4062,0.9973433,46.94669345138795,633,721,651.3
67,images/ILSVRC2012_val_00001008.JPEG,True,3.25052547454834,4042,0.98821753,41.53710101296176,862,645,651.3
68,images/ILSVRC2012_val_00001016.JPEG,True,15.312082290649414,4013,0.9177112,28.075488054271247,688,800,651.3
69,images/ILSVRC2012_val_00001043.JPEG,True,0.6926615238189697,4062,0.99957687,54.96575202432537,615,465,651.3
70,images/ILSVRC2012_val_00001094.JPEG,True,5.925779819488525,4093,0.96887094,36.32126319247029,489,387,651.3
